congress,party_code,nominate_dim1
69,200,0.324
69,200,0.44
69,200,0.435
69,200,0.431
69,200,0.391
69,200,0.506
69,100,-0.047
69,200,0.498
69,100,-0.125
69,200,0.417
69,200,0.446
69,200,0.503
69,200,0.453
69,100,-0.375
69,100,-0.118
69,100,-0.258
69,100,-0.24
69,100,-0.38
69,200,0.244
69,100,-0.187
69,200,0.294
69,100,-0.407
69,200,0.39
69,100,-0.233
69,100,-0.234
69,100,-0.399
69,100,-0.272
69,100,-0.301
69,100,-0.132
69,100,-0.285
69,100,-0.254
69,100,-0.381
69,100,-0.312
69,200,0.461
69,200,0.533
69,200,0.524
69,200,0.323
69,100,-0.325
69,100,-0.302
69,200,0.566
69,100,-0.32
69,100,-0.111
69,200,0.284
69,200,0.393
69,200,0.651
69,200,
69,100,-0.393
69,200,0.376
69,100,-0.456
69,200,0.363
69,200,0.455
69,100,-0.223
69,200,0.315
69,200,0.553
69,200,0.203
69,200,0.143
69,200,0.482
69,200,0.458
69,200,
69,200,0.502
69,200,0.411
69,200,0.991
69,200,0.49
69,200,0.423
69,200,0.531
69,200,0.251
69,200,0.378
69,200,0.367
69,200,0.429
69,200,0.232
69,200,0.31
69,200,0.378
69,200,0.796
69,200,0.433
69,200,0.431
69,200,0.348
69,200,0.318
69,200,0.413
69,200,0.381
69,200,0.359
69,200,0.194
69,200,0.415
69,200,0.412
69,100,-0.127
69,100,-0.426
69,100,-0.093
69,100,-0.159
69,100,-0.354
69,100,0.006
69,100,-0.049
69,100,-0.324
69,200,0.325
69,100,-0.175
69,100,-0.266
69,100,-0.262
69,200,0.307
69,200,0.437
69,200,0.408
69,100,-0.279
69,200,0.365
69,100,-0.112
69,100,-0.2
69,200,0.378
69,100,-0.261
69,100,-0.227
69,200,0.274
69,100,-0.271
69,100,-0.203
69,100,-0.15
69,200,0.35
69,100,0
69,200,0.403
69,100,0.117
69,200,0.369
69,100,-0.074
69,200,0.426
69,200,0.348
69,200,0.531
69,200,0.557
69,200,0.663
69,200,0.421
69,100,-0.536
69,200,0.355
69,200,0.264
69,200,0.658
69,200,0.45
69,100,-0.5
69,200,0.46
69,200,0.518
69,200,0.201
69,200,0.441
69,100,-0.117
69,200,0.429
69,100,-0.473
69,100,-0.468
69,100,-0.529
69,100,-0.388
69,100,-0.457
69,100,-0.398
69,100,-0.434
69,200,0.391
69,100,-0.494
69,200,0.431
69,200,0.433
69,100,-0.546
69,200,0.342
69,200,0.26
69,100,-0.453
69,100,-0.193
69,100,-0.424
69,100,-0.514
69,200,0.455
69,200,0.422
69,100,-0.446
69,200,0.357
69,100,-0.429
69,100,-0.466
69,100,-0.481
69,200,0.486
69,200,0.079
69,100,-0.489
69,200,0.497
69,100,-0.465
69,200,0.547
69,200,0.457
69,200,0.512
69,100,-0.455
69,200,0.501
69,100,-0.559
69,200,0.474
69,200,0.558
69,200,0.48
69,200,0.549
69,100,-0.421
69,100,-0.315
69,100,-0.199
69,100,-0.153
69,100,-0.255
69,100,-0.184
69,100,-0.283
69,100,-0.389
69,100,-0.36
69,100,-0.18
69,100,-0.271
69,200,0.435
69,200,0.405
69,200,0.292
69,200,0.589
69,200,0.501
69,200,0.417
69,200,0.363
69,200,0.36
69,100,-0.311
69,100,-0.139
69,200,0.283
69,200,0.552
69,100,-0.048
69,200,0.376
69,200,0.453
69,200,0.49
69,100,-0.243
69,100,-0.327
69,200,0.409
69,200,0.31
69,200,0.411
69,200,0.32
69,200,0.387
69,200,0.379
69,100,-0.147
69,100,-0.272
69,200,0.377
69,100,-0.186
69,100,-0.169
69,100,-0.209
69,200,0.182
69,100,-0.149
69,100,-0.16
69,200,0.353
69,200,0.394
69,200,0.338
69,200,0.492
69,200,0.477
69,200,0.31
69,200,0.443
69,200,0.25
69,200,0.551
69,200,0.279
69,200,0.515
69,200,0.441
69,200,0.321
69,200,0.199
69,200,0.507
69,200,0.401
69,200,0.214
69,200,0.375
69,200,0.396
69,200,0.444
69,200,0.542
69,200,0.528
69,200,0.452
69,200,0.462
69,200,0.291
69,200,0.607
69,200,0.301
69,200,0.349
69,200,0.452
69,200,0.426
69,200,0.314
69,200,0.479
69,200,0.427
69,200,0.42
69,200,0.387
69,200,0.522
69,200,0.469
69,200,0.432
69,200,0.393
69,200,0.604
69,200,0.336
69,100,-0.277
69,100,-0.397
69,100,-0.089
69,100,-0.2
69,100,-0.158
69,100,-0.126
69,100,-0.259
69,100,-0.436
69,200,0.463
69,200,0.389
69,200,0.47
69,100,-0.276
69,100,-0.358
69,100,-0.317
69,100,-0.214
69,100,-0.293
69,100,-0.465
69,100,-0.435
69,100,-0.243
69,200,0.252
69,200,0.259
69,100,-0.345
69,100,-0.096
69,100,-0.396
69,100,-0.255
69,100,-0.481
69,100,-0.195
69,100,-0.471
69,100,-0.368
69,100,-0.223
69,100,-0.187
69,100,-0.203
69,100,-0.073
69,100,-0.232
69,100,-0.395
69,100,-0.237
69,100,-0.184
69,100,-0.44
69,200,0.223
69,200,0.448
69,200,0.506
69,200,0.497
69,200,0.255
69,100,-0.172
69,100,-0.824
69,100,-0.154
69,100,-0.262
69,100,-0.259
69,100,-0.239
69,100,-0.42
69,100,-0.621
69,100,-0.326
69,100,-0.145
69,200,0.375
69,100,-0.077
69,200,0.484
69,200,0.27
69,200,0.334
69,200,0.328
69,200,0.375
69,200,0.407
69,100,-0.073
69,200,0.357
69,200,0.383
69,200,0.23
69,200,0.326
69,200,0.27
69,200,0.372
69,200,0.276
69,200,0.257
69,200,0.204
69,200,0.294
69,200,0.116
69,200,0.265
69,200,0.364
70,100,-0.231
70,100,-0.279
70,100,-0.307
70,100,-0.325
70,100,-0.265
70,100,-0.076
70,100,-0.258
70,100,-0.439
70,100,-0.325
70,100,-0.175
70,100,-0.326
70,100,-0.158
70,100,-0.211
70,100,-0.193
70,100,-0.371
70,100,-0.249
70,100,-0.203
70,100,-0.29
70,100,-0.248
70,100,-0.271
70,200,0.282
70,200,0.163
70,200,0.316
70,200,0.269
70,200,0.144
70,200,0.377
70,200,0.431
70,200,0.168
70,100,-0.081
70,200,0.227
70,200,-0.174
70,200,0.42
70,100,-0.119
70,200,0.436
70,100,-0.39
70,200,0.322
70,200,0.389
70,200,0.368
70,200,0.566
70,200,0.499
70,200,0.471
70,100,-0.312
70,100,-0.223
70,100,-0.346
70,100,-0.18
70,100,-0.438
70,100,-0.331
70,100,-0.03
70,100,-0.353
70,100,-0.509
70,100,-0.207
70,100,-0.296
70,100,-0.191
70,100,-0.175
70,100,-0.028
70,100,-0.212
70,100,-0.329
70,200,0.397
70,200,0.359
70,200,0.316
70,200,0.429
70,100,-0.131
70,200,0.416
70,200,0.249
70,200,0.533
70,200,0.422
70,100,-0.338
70,200,0.43
70,200,0.365
70,200,0.442
70,200,0.322
70,100,-0.521
70,200,0.153
70,200,0.321
70,200,0.321
70,100,-0.374
70,200,0.472
70,100,-0.159
70,200,0.336
70,100,-0.264
70,200,0.219
70,200,0.346
70,100,-0.469
70,200,0.542
70,200,0.384
70,200,0.41
70,100,-0.176
70,200,0.531
70,100,-0.135
70,100,-0.182
70,200,0.426
70,200,0.401
70,200,0.381
70,200,0.323
70,200,0.466
70,200,0.352
70,200,0.402
70,200,0.468
70,200,0.577
70,200,0.371
70,200,0.514
70,200,0.485
70,200,0.329
70,200,0.444
70,200,0.379
70,200,0.324
70,200,0.44
70,200,0.435
70,200,0.431
70,200,0.391
70,200,
70,200,0.506
70,100,-0.047
70,200,0.335
70,200,0.498
70,200,0.231
70,200,0.417
70,200,0.446
70,200,0.453
70,100,-0.118
70,100,-0.258
70,100,-0.244
70,100,-0.38
70,200,0.31
70,100,-0.187
70,100,-0.39
70,200,0.294
70,200,0.39
70,100,-0.234
70,100,-0.6
70,100,-0.399
70,100,-0.227
70,100,-0.272
70,100,-0.132
70,100,-0.285
70,100,-0.254
70,100,-0.381
70,100,-0.312
70,200,0.461
70,200,0.533
70,200,0.524
70,200,0.323
70,100,-0.179
70,100,-0.325
70,100,-0.302
70,100,-0.32
70,100,-0.396
70,200,0.284
70,200,0.393
70,200,0.651
70,100,-0.393
70,200,0.376
70,100,-0.456
70,200,0.363
70,200,0.455
70,100,-0.223
70,200,0.315
70,200,0.553
70,200,0.203
70,100,-0.328
70,200,0.143
70,200,0.458
70,200,0.502
70,200,0.411
70,200,0.991
70,200,0.266
70,200,0.309
70,200,-0.037
70,200,0.49
70,200,0.423
70,200,0.531
70,200,0.251
70,200,0.378
70,200,0.367
70,200,0.429
70,200,0.232
70,200,0.31
70,200,0.433
70,200,0.348
70,200,0.318
70,200,0.413
70,200,0.381
70,200,0.359
70,200,0.415
70,200,0.176
70,200,0.412
70,200,0.254
70,100,-0.127
70,100,-0.426
70,100,-0.093
70,100,-0.159
70,100,-0.354
70,100,0.006
70,100,-0.049
70,100,-0.324
70,100,-0.175
70,100,-0.266
70,100,-0.575
70,100,-0.262
70,200,0.307
70,200,0.408
70,100,-0.08
70,200,0.413
70,100,-0.112
70,100,-0.2
70,200,0.378
70,100,-0.261
70,100,-0.227
70,200,0.122
70,100,-0.271
70,100,-0.203
70,100,-0.242
70,100,-0.15
70,200,0.35
70,100,0
70,100,0.117
70,100,0.047
70,200,0.369
70,100,-0.074
70,200,0.426
70,200,0.348
70,200,0.531
70,200,0.557
70,200,0.663
70,100,-0.536
70,200,0.355
70,200,0.264
70,200,0.658
70,200,0.358
70,200,0.45
70,100,-0.396
70,100,-0.5
70,200,0.518
70,200,0.201
70,200,0.035
70,100,-0.117
70,200,0.429
70,100,-0.473
70,100,-0.468
70,100,-0.529
70,100,-0.388
70,100,-0.568
70,100,-0.457
70,200,0.565
70,100,-0.381
70,100,-0.434
70,200,0.391
70,200,0.318
70,100,-0.494
70,200,0.431
70,200,0.433
70,100,-0.546
70,200,0.26
70,100,-0.519
70,100,-0.453
70,200,0.364
70,100,-0.193
70,100,-0.424
70,200,0.208
70,100,-0.514
70,200,0.455
70,100,-0.446
70,100,-0.429
70,100,-0.466
70,100,-0.481
70,200,0.486
70,100,-0.489
70,200,0.497
70,100,-0.465
70,200,0.547
70,200,0.457
70,100,-0.566
70,200,0.512
70,100,-0.455
70,200,0.501
70,100,-0.559
70,200,0.474
70,200,0.558
70,200,0.549
70,100,-0.421
70,100,-0.315
70,100,-0.199
70,100,-0.153
70,100,-0.255
70,100,-0.184
70,100,-0.283
70,100,-0.389
70,100,-0.36
70,100,-0.18
70,100,-0.271
70,200,0.435
70,200,0.405
70,200,0.292
70,200,0.589
70,200,0.501
70,200,0.417
70,200,0.363
70,200,0.36
70,100,-0.311
70,100,-0.139
70,200,0.283
70,200,0.552
70,100,-0.048
70,200,0.376
70,200,0.453
70,200,0.49
70,100,-0.243
70,100,-0.327
70,200,0.409
70,200,0.31
70,200,0.411
70,200,0.32
70,200,0.202
70,200,0.379
70,100,-0.147
70,100,-0.183
70,200,0.377
70,100,-0.186
70,100,-0.141
70,100,-0.177
70,100,-0.169
70,100,-0.209
70,100,-0.149
70,200,0.213
70,200,0.394
70,200,0.313
70,200,0.338
70,200,0.755
70,200,0.492
70,200,0.309
70,200,0.443
70,200,0.25
70,100,-0.292
70,200,0.249
70,200,0.446
70,200,0.279
70,200,0.441
70,200,0.215
70,200,0.211
70,200,0.199
70,200,0.507
70,200,0.401
70,200,0.214
70,200,0.375
70,100,-0.451
70,200,0.396
70,200,0.444
70,200,0.496
70,200,0.528
70,200,0.452
70,200,0.462
70,200,0.291
70,200,
70,200,0.301
70,200,0.349
70,200,0.452
70,200,0.426
70,200,0.492
70,200,0.427
70,200,0.522
70,200,0.469
70,200,0.432
70,200,0.37
70,200,0.393
70,200,0.604
70,200,0.336
70,200,0.547
70,100,-0.397
70,100,-0.089
70,100,-0.2
70,100,-0.158
70,100,-0.126
70,100,-0.259
70,100,-0.436
70,200,0.463
70,200,0.389
70,200,0.47
70,100,-0.276
70,100,-0.358
70,100,-0.317
70,100,-0.214
70,100,-0.293
70,100,-0.465
70,100,-0.435
70,100,-0.243
70,200,0.252
70,200,0.259
70,100,-0.345
70,100,-0.096
70,100,-0.396
70,100,-0.255
70,100,-0.481
70,100,-0.195
70,100,-0.471
70,100,-0.368
70,100,-0.223
70,100,-0.187
70,100,-0.203
70,100,-0.073
70,100,-0.232
70,100,-0.395
70,100,-0.237
70,100,-0.184
70,100,-0.44
70,200,0.223
70,200,0.448
70,200,0.506
70,200,0.497
70,200,0.255
70,100,-0.172
70,100,-0.824
70,100,-0.154
70,100,-0.262
70,100,-0.259
70,100,-0.239
70,100,-0.42
70,100,-0.621
70,100,-0.326
70,100,-0.145
70,200,0.375
70,100,-0.077
70,200,0.484
70,200,0.27
70,200,0.334
70,200,0.328
70,200,0.375
70,200,0.259
70,200,0.409
70,100,-0.349
70,200,0.407
70,200,0.23
70,200,0.326
70,200,0.27
70,200,0.372
70,200,0.139
70,200,0.276
70,200,0.257
70,200,0.204
70,200,0.294
70,200,0.116
70,200,0.364
71,100,-0.231
71,100,-0.279
71,100,-0.307
71,100,-0.265
71,100,-0.076
71,100,-0.258
71,100,-0.439
71,100,-0.325
71,100,-0.175
71,100,-0.326
71,100,-0.158
71,100,-0.211
71,100,-0.131
71,100,-0.079
71,100,-0.193
71,100,-0.249
71,100,-0.203
71,100,-0.21
71,100,-0.271
71,200,0.282
71,200,0.163
71,200,0.316
71,200,0.269
71,200,0.144
71,200,0.377
71,200,0.431
71,200,0.168
71,100,-0.081
71,200,0.227
71,200,-0.174
71,200,0.577
71,200,0.42
71,100,-0.119
71,200,0.436
71,200,0.322
71,200,0.389
71,200,0.368
71,200,0.152
71,200,0.566
71,200,0.499
71,200,0.471
71,100,-0.312
71,100,-0.223
71,100,-0.145
71,100,-0.18
71,100,-0.438
71,100,-0.331
71,100,-0.03
71,100,-0.353
71,100,-0.509
71,100,-0.207
71,100,-0.296
71,100,-0.21
71,100,-0.191
71,100,-0.175
71,100,-0.028
71,100,-0.212
71,100,-0.329
71,200,0.397
71,200,0.359
71,200,0.316
71,200,0.429
71,100,-0.131
71,200,0.416
71,200,0.249
71,200,0.533
71,200,0.608
71,200,0.422
71,200,0.185
71,100,-0.338
71,200,0.43
71,200,0.365
71,200,0.442
71,200,0.322
71,100,-0.521
71,200,0.153
71,200,0.321
71,100,-0.374
71,200,0.18
71,200,0.336
71,100,-0.209
71,100,-0.264
71,200,0.259
71,200,0.346
71,100,-0.469
71,200,0.542
71,200,0.384
71,200,0.41
71,100,-0.176
71,200,0.321
71,200,0.531
71,100,-0.182
71,200,0.426
71,200,0.401
71,200,0.381
71,200,0.323
71,100,-0.123
71,200,0.466
71,200,0.352
71,200,0.468
71,200,0.577
71,200,0.171
71,200,0.514
71,200,0.485
71,200,0.329
71,200,0.379
71,200,0.324
71,200,0.44
71,200,0.435
71,200,0.431
71,200,0.435
71,200,0.391
71,100,-0.047
71,200,0.335
71,200,0.498
71,200,0.231
71,200,0.371
71,200,0.404
71,200,0.417
71,200,0.446
71,200,0.504
71,200,0.319
71,100,
71,200,0.352
71,100,-0.244
71,200,0.462
71,100,-0.38
71,200,0.31
71,100,-0.187
71,200,0.342
71,200,0.294
71,200,0.39
71,200,0.365
71,100,-0.399
71,100,-0.227
71,100,-0.272
71,100,-0.149
71,100,-0.285
71,100,-0.254
71,100,-0.381
71,100,-0.312
71,200,0.461
71,200,0.524
71,200,0.548
71,200,0.323
71,200,0.325
71,100,-0.325
71,100,-0.302
71,100,-0.32
71,100,-0.396
71,200,0.284
71,200,0.393
71,100,-0.393
71,200,0.376
71,100,-0.456
71,200,0.363
71,200,0.315
71,100,-0.334
71,200,
71,200,0.553
71,200,0.203
71,100,-0.328
71,200,0.143
71,200,0.458
71,200,0.502
71,200,0.411
71,200,0.991
71,200,0.266
71,200,0.309
71,200,-0.037
71,200,0.49
71,200,0.423
71,200,0.531
71,200,0.251
71,200,0.378
71,200,0.367
71,200,0.429
71,200,0.232
71,200,0.31
71,200,0.433
71,200,0.348
71,200,0.318
71,200,0.137
71,200,0.413
71,200,0.359
71,200,0.415
71,200,0.176
71,200,0.412
71,200,0.243
71,200,0.107
71,200,0.254
71,100,-0.127
71,100,-0.426
71,100,-0.093
71,100,-0.102
71,100,-0.196
71,100,-0.354
71,100,0.006
71,100,-0.049
71,100,-0.175
71,100,-0.266
71,200,0.307
71,200,0.437
71,200,0.279
71,200,0.413
71,200,0.333
71,200,0.365
71,100,-0.112
71,200,0.378
71,100,-0.261
71,100,-0.227
71,200,0.122
71,200,0.333
71,100,-0.271
71,200,0.455
71,100,-0.15
71,200,0.35
71,100,0
71,200,0.505
71,100,0.117
71,200,0.369
71,200,0.426
71,200,0.399
71,200,0.348
71,200,0.531
71,200,0.557
71,200,0.663
71,100,-0.536
71,200,0.355
71,200,0.264
71,200,0.658
71,200,0.195
71,200,0.358
71,200,0.45
71,100,-0.5
71,200,0.518
71,200,0.201
71,200,0.035
71,200,0.258
71,200,0.429
71,100,-0.473
71,100,-0.468
71,100,-0.529
71,100,-0.578
71,100,-0.388
71,100,-0.568
71,100,-0.457
71,200,0.565
71,200,0.124
71,100,-0.434
71,200,0.391
71,200,0.318
71,100,-0.494
71,200,0.431
71,200,0.433
71,100,-0.546
71,200,0.26
71,100,-0.519
71,100,-0.485
71,100,-0.453
71,200,0.364
71,100,-0.389
71,200,0.208
71,100,-0.514
71,100,-0.446
71,100,-0.429
71,100,-0.466
71,100,-0.481
71,200,0.486
71,100,-0.489
71,200,0.497
71,200,0.429
71,100,-0.465
71,200,0.547
71,200,0.457
71,100,-0.566
71,200,0.512
71,100,-0.455
71,200,0.501
71,100,-0.559
71,200,0.558
71,200,0.549
71,200,0.292
71,100,-0.315
71,100,-0.175
71,100,-0.153
71,100,-0.255
71,100,-0.156
71,100,
71,200,0.353
71,100,-0.184
71,100,-0.389
71,200,0.232
71,100,-0.36
71,100,-0.18
71,200,0.435
71,200,0.405
71,200,0.292
71,200,0.403
71,200,0.469
71,200,0.501
71,200,0.421
71,200,0.363
71,200,0.36
71,100,-0.311
71,200,0.283
71,200,0.333
71,200,0.376
71,200,0.453
71,200,0.49
71,200,0.398
71,100,-0.327
71,200,0.409
71,200,0.31
71,200,0.382
71,200,0.411
71,200,0.49
71,200,0.32
71,200,0.379
71,100,-0.147
71,100,-0.183
71,200,0.377
71,100,-0.186
71,100,-0.177
71,100,-0.169
71,100,-0.209
71,200,0.362
71,200,0.057
71,200,0.213
71,200,0.394
71,200,0.313
71,200,0.755
71,200,0.492
71,200,0.31
71,200,0.25
71,100,-0.292
71,200,0.249
71,200,0.446
71,200,0.279
71,200,0.515
71,200,0.441
71,200,0.215
71,200,0.126
71,200,0.211
71,200,0.321
71,200,0.199
71,200,0.507
71,200,0.401
71,200,0.214
71,200,0.375
71,200,0.396
71,200,0.414
71,200,0.444
71,200,0.496
71,200,0.528
71,200,0.452
71,200,0.462
71,200,0.301
71,200,0.349
71,200,0.664
71,200,0.452
71,200,0.426
71,200,0.206
71,200,0.492
71,200,0.427
71,200,0.144
71,200,0.522
71,200,0.469
71,200,0.432
71,200,0.37
71,200,0.393
71,200,0.604
71,200,0.336
71,100,-0.315
71,100,-0.277
71,100,-0.397
71,100,-0.089
71,100,-0.2
71,100,-0.158
71,100,-0.126
71,100,-0.259
71,100,-0.436
71,200,0.463
71,200,0.389
71,200,0.47
71,100,-0.276
71,100,-0.358
71,100,-0.235
71,100,-0.317
71,100,-0.214
71,100,-0.293
71,100,-0.435
71,100,-0.243
71,200,0.252
71,200,0.259
71,100,-0.096
71,100,-0.396
71,100,-0.255
71,100,-0.481
71,100,-0.275
71,100,-0.471
71,100,-0.368
71,100,-0.223
71,100,-0.187
71,100,-0.203
71,100,-0.073
71,100,
71,100,-0.232
71,100,
71,100,-0.396
71,100,-0.395
71,100,-0.237
71,100,-0.184
71,100,-0.44
71,200,0.223
71,200,0.448
71,200,0.506
71,200,0.413
71,200,0.497
71,200,0.255
71,100,-0.172
71,100,-0.154
71,200,0.357
71,200,0.361
71,100,-0.259
71,100,-0.239
71,200,0.268
71,100,-0.621
71,100,-0.326
71,100,-0.145
71,200,0.375
71,100,-0.077
71,200,0.484
71,200,0.27
71,200,0.334
71,200,0.328
71,200,0.375
71,200,0.49
71,200,0.409
71,200,0.467
71,100,-0.236
71,200,0.357
71,200,0.326
71,200,0.27
71,200,0.372
71,200,-0.038
71,200,0.139
71,200,0.276
71,200,0.257
71,200,0.204
71,100,-0.229
71,200,0.294
71,200,0.116
71,200,0.314
71,200,0.151
72,100,-0.231
72,100,-0.279
72,100,-0.307
72,100,-0.265
72,100,-0.076
72,100,-0.258
72,100,-0.439
72,100,-0.325
72,100,-0.175
72,100,-0.326
72,100,-0.158
72,100,-0.211
72,100,-0.131
72,100,-0.079
72,100,-0.079
72,100,-0.249
72,100,-0.203
72,100,-0.21
72,200,0.282
72,200,0.163
72,200,0.316
72,200,0.06
72,200,0.144
72,200,0.377
72,200,0.431
72,200,0.168
72,100,-0.081
72,200,0.227
72,200,-0.174
72,200,0.577
72,200,0.42
72,100,-0.119
72,200,0.436
72,200,0.389
72,200,0.152
72,100,-0.244
72,100,-0.329
72,200,0.499
72,200,0.471
72,100,-0.312
72,100,-0.223
72,100,-0.145
72,100,-0.18
72,100,-0.331
72,100,0.063
72,100,-0.03
72,100,-0.353
72,100,-0.509
72,100,-0.207
72,100,-0.296
72,100,-0.368
72,100,-0.022
72,100,-0.21
72,100,-0.191
72,100,-0.028
72,100,-0.212
72,100,0.049
72,100,-0.329
72,200,0.397
72,200,0.359
72,200,0.316
72,200,0.429
72,100,-0.131
72,100,-0.376
72,200,0.416
72,200,0.249
72,200,0.533
72,200,0.608
72,200,0.185
72,100,-0.48
72,200,
72,200,0.43
72,200,0.365
72,200,0.442
72,200,0.322
72,100,-0.521
72,200,0.321
72,100,-0.538
72,100,-0.406
72,100,-0.259
72,100,-0.374
72,100,-0.159
72,100,-0.209
72,100,-0.264
72,200,0.346
72,100,-0.469
72,100,-0.299
72,200,0.41
72,100,-0.106
72,100,-0.176
72,100,-0.306
72,100,-0.133
72,100,-0.182
72,100,-0.061
72,200,0.381
72,100,-0.298
72,100,-0.123
72,100,0.022
72,200,0.466
72,200,0.468
72,200,0.577
72,200,0.171
72,200,0.514
72,200,0.329
72,200,0.224
72,200,0.379
72,100,-0.286
72,200,0.324
72,200,0.435
72,200,0.431
72,200,0.435
72,200,0.391
72,100,-0.047
72,200,0.335
72,200,0.498
72,200,0.231
72,200,0.371
72,200,0.514
72,200,0.404
72,200,0.446
72,100,-0.345
72,100,-0.269
72,100,-0.118
72,200,0.352
72,100,-0.258
72,100,-0.244
72,100,-0.047
72,100,-0.187
72,100,-0.351
72,200,0.39
72,100,-0.234
72,100,-0.399
72,100,-0.227
72,100,-0.253
72,100,-0.272
72,100,-0.178
72,100,-0.149
72,100,-0.053
72,100,-0.254
72,100,-0.312
72,200,0.461
72,200,0.524
72,200,0.494
72,200,0.548
72,100,-0.179
72,100,-0.325
72,100,-0.302
72,100,-0.369
72,100,-0.292
72,100,-0.32
72,100,-0.396
72,200,0.393
72,100,-0.393
72,200,0.376
72,100,-0.456
72,200,0.363
72,200,0.315
72,100,-0.334
72,200,0.294
72,200,0.553
72,200,0.203
72,100,-0.328
72,200,0.143
72,200,0.502
72,200,0.411
72,200,0.991
72,200,0.266
72,200,0.309
72,200,-0.037
72,100,-0.145
72,200,0.423
72,200,0.251
72,200,0.378
72,200,0.367
72,200,0.429
72,200,0.232
72,200,0.31
72,200,0.107
72,200,0.324
72,200,0.348
72,200,0.318
72,200,0.137
72,200,0.413
72,200,0.359
72,200,0.415
72,200,0.176
72,200,0.243
72,200,0.107
72,200,0.254
72,100,-0.127
72,100,-0.426
72,100,-0.093
72,100,-0.102
72,100,-0.064
72,100,-0.196
72,100,-0.354
72,100,0.006
72,100,-0.049
72,100,-0.38
72,100,-0.175
72,100,-0.266
72,100,-0.262
72,200,0.307
72,100,-0.08
72,200,0.413
72,100,-0.128
72,100,-0.112
72,200,0.378
72,100,-0.261
72,100,-0.227
72,200,0.122
72,100,-0.271
72,100,-0.271
72,100,-0.242
72,100,-0.15
72,200,0.35
72,200,0.309
72,100,0
72,100,0.117
72,100,0.047
72,100,-0.074
72,200,0.426
72,200,0.348
72,100,-0.347
72,200,0.557
72,200,0.663
72,100,-0.536
72,200,0.355
72,200,0.272
72,200,0.264
72,200,0.195
72,200,0.45
72,100,-0.5
72,200,0.518
72,200,0.201
72,100,-0.366
72,100,-0.194
72,200,0.035
72,100,-0.206
72,200,0.245
72,200,0.429
72,100,-0.473
72,100,-0.468
72,100,-0.529
72,100,-0.578
72,100,-0.568
72,100,-0.457
72,200,0.565
72,200,0.124
72,100,-0.434
72,200,0.391
72,200,0.318
72,100,-0.494
72,200,0.431
72,100,-0.516
72,100,-0.546
